slug,code_commune,nom_ville,date,auteur,note_moyenne,environnement,transports,securite,sante,sports_et_loisirs,culture,enseignement,commerces,qualite_de_vie,points_positifs,points_negatifs
aulnay-sous-bois,93005,Aulnay Sous Bois,05-01-2025,Nadd,8.13,8,,,,,,,,,"Centre ville commerçant et dynamique. On peut tout faire à pied. Centre ville propre et en cours de rénovation. 
Proximité de Paris avec le Rer. 
Canal de l'Ourcq agréable pour les promenades ou le vélo. 
Proche des axes routiers,  peu de nuisances d'avions contrairement au 95.","Mauvaise image du côté non pavillonnaire,  dommage."
aulnay-sous-bois,93005,Aulnay Sous Bois,13-08-2024,grognon,6.00,2,,,,,,,,,Une ville où les transports et les commerces ne manquent pas. Quelques très beaux parcs.,"Trottoirs terriblement sales. Les abords du canal sont certains jours jonchés de détritus. Nuisance sonore,  visuelle et olfactive dues aux très nombreux chiens qui défèquent n'importe où. Comme toute ville du 93,  sentiment de paupérisation et d'abandon social avec à n'importe quelle heure du jour,  des grappes de gens désœuvrés à la porte des bistrots. Une délinquance qui ne cesse d'augmenter. Malgré les quelques espaces verts,  tout est bétonné ce qui rend la ville suffocante en été,  et déprimante en hiver. Une nette séparation,  clairement délimitée par la voie ferrée entre le nord craignos et le sud pavillonnaire favorisé. Foncier assez cher. En bref,  une ville qui vieillit mal tout en dépensant des fortunes pour se doter d'infrastructures visant à la faire bien voir et attirer toujours plus d'habitants alors qu'on frôle déjà les 200000 citoyens. Dommage que les efforts financiers ne soient davantage tournés vers la restauration de l'environnement..."
aulnay-sous-bois,93005,Aulnay Sous Bois,10-06-2024,TS93,7.38,8,,,,,,,,,"La ville est située à proximité de Paris et est bien desservie au niveau du réseau de transports (notamment grâce au RER B,  au Tramway 4  et Transilien K). La ville accueille de nombreux établissements scolaires (de la maternelle au lycée) mais aussi de nombreux commerces (que ce soit dans le quartier du centre gare ou dans le centre commercial O'parinor) et comporte de nombreux espaces verts. La culture et les loisirs sont au rendez-vous avec les différents complexes sportifs (Stade du Moulin neuf,  Stade Henri Berthaud,  Complexe nautique L'Oddysey. .) mais aussi grâce au théâtre cinéma Jacques Prévert,  le cinéma de O'Parinor ou encore les différentes animations qu'organise la ville (la ville organise cette année pour la fête de la musique des concerts avec des artistes des années 80 sur le boulevard de Strasbourg et le rappeur / auteur-compositeur Lartiste dans la cité des 3000).","A cause de l'incivilité de certains habitants,  les rues sont minées de crottes de chien,  ramassées ni par la municipalité,  ni par les propriétaires des chiens ce qui est dommage. Il y a un manque de médecins généralistes comme dans une grande partie de la France et la taxe d'habitation est très (trop) chère. Beaucoup de travaux dont certains sont en stand-by depuis des années. .."
aulnay-sous-bois,93005,Aulnay Sous Bois,19-03-2024,Por,7.81,8,,,,,,,,,"Une ville bien desservie en terme de transports, accès rapide pour l'aéroport et la capitale, les commerces et les marchés sur le sud de la ville très bien avec son charme, des écoles bien classée pour le département, des loisirs, des animations importants sur la ville. Canal de l'Ourcq proche.","Depuis des années trop de béton sur la partie sud, manque de places de parking, il faut aérer, manque de végétation des parcs sur la partie sud, des endroits avec les résidences plus une trace de soleil, penser au dérèglement climatique, depuis un certain temps des clochards il faut agir avant que ça soit trop tard."
aulnay-sous-bois,93005,Aulnay Sous Bois,25-08-2023,Man,7.31,8,,,,,,,,,"Quartier sud très vivant,  animations toute l'année des commerces à proximité : boucheries, fromager, restaurants gastronomiques, promenades en vélo le long du canal de l'Ourcq et très bien desservi en transports.","Énormément de résidences en construction dans le sud de la ville,  la municipalité doit réfléchir pour la fluidité de la circulation. Places de parking et coulées vertes végétalisées  suite aux canicules à la place de la BRI avenue du 14 juillet qui doit partir pour 2024,  très bruyante,  manque cruellement des rideaux dans leurs locaux, vis à vis avec les résidences. 
."
aulnay-sous-bois,93005,Aulnay Sous Bois,22-08-2023,Auau,8.31,8,,,,,,,,,"Ville ayant tout pour se sentir bien et avec un accès exceptionnel,  présence du canal de l'Ourcq (balades et vélo direct Paris),  deux autoroutes,  des gros axes nationaux,  ligne K,  t4,  RER B. 
Les commerces de centre ville sont justes incroyables et variés tout comme le marché de Strasbourg ou celui du vieux pays. 
Au niveau culture le centre Jacques Prévert est très bien. 
Des parcs sont aussi présents.","Globalement mis à part la proximité avec Sevran ou Aulnay nord,  pas grand chose... 
Il y a de plus en plus de caméra et un grand commissariat va ouvrir. Mais la ville va globalement dans une très bonne direction."
aulnay-sous-bois,93005,Aulnay Sous Bois,16-06-2023,Thomas93,9.50,8,,,,,,,,,"J'habite à Aulnay-sous-Bois depuis ma naissance et m'y plaîs beaucoup. La ville est relativement propre ,  propose de nombreuses infrastructures culturelles et sportives ainsi que de nombreux établissements scolaires.",Des déviations et créations de nouveaux sens interdits qui rendent la conduite compliquée ainsi qu'un manque de places de stationnement. Un manque de médecins généralistes …
asnieres-sur-seine,92004,Asnieres Sur Seine,15-03-2026,Adamzidane75,9.06,10,,,,,,,,,"Je suis vraiment satisfait, proche du métro, pas loin de Paris, les gens sont vraiment gentils, école bien, le transport toujours au top, espace vert intéressant. 
Je suis très content, bien pour une famille avec des enfants qui aime la tranquillité.","Manque une boucherie de bonne qualité, manque de bons restaurants. 
Les écoles un peu loin de mon domicile."
asnieres-sur-seine,92004,Asnieres Sur Seine,28-01-2026,Anna,3.81,1,,,,,,,,,"Arrêtez avec les faux avis qui vendent une ville parfaite. Ce n'est ni réaliste ni un bon choix pour améliorer la ville dans l'avenir et ses nombreux problèmes. Premier problème majeur, énormes disparités et inégalités entre les quartiers. On a le Asnières des plus riches, le Asnières classe moyenne, le Asnières des plus pauvres. En fonction de votre quartier, c'est pas du tout la même offre de mode de vie, de cadre de vie, de commerces de proximité tout comme la fréquentation du quartier, le profil des résidents, du taux de délinquance et du sentiments de sécurité. Une personne qui vit dans les beaux quartiers du centre Mairie Philosophe n'aura pas les même privilèges que ceux qui vivent quartiers Grésillons, quartiers nord ou Renoir. Très loin de là.","Cette fracture et division que je pense qui est entretenue par la municipalité entre les quartiers doit définitivement cesser tout comme le clientélisme et favoritisme... La ville est très bétonnée. Les quartiers plus pauvres ont des problèmes de trafic de drogues, de rixes... Il faut y travailler sur ces quartiers... Et pour finir la station de métro Gabriel Péri est un enfer et manque de sécurité. 
 
 Adresse email invalide !!"
asnieres-sur-seine,92004,Asnieres Sur Seine,15-01-2026,Alice,8.81,8,,,,,,,,,"Asniéroise depuis 7 années, je suis ravie d'habiter cette ville (quartier Grésillons). 
Mon quartier est aéré, avec plein d'espaces verts, de nombreux commerces et restaurants sympas (Chouchou, Adouna, C pizzas, Gabin) et avec le centre de Padel. 
En se déplaçant un peu, on retrouve toutes les commodités (très variées) du centre-ville, on accède rapidement à Quartz, aux centre commercial ENOX, au parc des Sévines, aux Chantereines... 
Niveau transports il y a le choix, la C, la 13, la 14, le 277 qui va à la Gare d'Asnières. 
Je me suis toujours sentie en sécurité dans le quartier, il y fait bien meilleur vivre que certains le pensent. Bon maillage de médecins / kinés / SF / pédiatres / podologues. 
Mes enfants sont dans une très bonne école privée de la ville, et profitent des nombreuses assos et activités possibles : sport, danse, stages pendant les vacances etc... 
Le périscolaire n'est vraiment pas cher comparé à d'autres villes. 
La Mairie fait un gros boulot pour animer la totalité des quartiers ! On ne s'ennuie pas !","Le prix de l'immobilier. 
Il faudrait davantage de pistes cyclables. 
Une médiathèque serait un plus dans le quartier Grésillons mais à priori c'est prévu dans les années à venir."
asnieres-sur-seine,92004,Asnieres Sur Seine,27-11-2025,ThomasO,8.94,9,,,,,,,,,"Habitant du quartier Champ-Magenta, carré Gare d'Asnières > avenue d'Argenteuil puis direction Nord jusqu'au croisement rue des bourguignons > gare de Bois Colombes, je ne noterai pas spécifiquement ce coin mais mon avis sera forcément un peu biaisé : 
propreté, sécurité, calme, lumière (peu de bâtiments > 5 étages), accessibilité depuis Paris (avec les 2 trains, métro) à 10 min max à pied, ambiance familiale, moult événements culturels quand on sait les chercher, espace citoyen de la mairie ultra pratique pour toutes les démarches administrative, des projets de commerce (réaménagements des halles) et des préemptions de la ville pour éviter une concentration des mêmes types de commerce (il reste du chemin à faire néanmoins). 
En gros, on s'y sent au calme, en sécurité. Pour être un provincial ayant vécu 10 ans à Paris, c'est un vrai bonheur, notamment pour les familles avec de bonnes écoles privées.","- Entrée / sortie en voiture par le pont d'Asnières aux heures de pointes (alternative par Clichy ou Levallois). En vélo, ça peut être vite dangereux MAIS projet de passerelle dédié dans les 2 prochaines années qui devrait solutionner ce soucis. 
- Disponibilité des places dans les écoles privées (s'y prendre bien à l'avance). 
- Les espaces verts gagneraient à se multiplier, mais les maisons et leur jardin donnent quand même la sensation d'être au vert (pas dans tous les quartiers évidemment)."
colombes,92025,Colombes,11-04-2026,Cutler,7.63,6,,,,,,,,,"Colombes est une ville pavillonnaire où il fait bon vivre. Associations en grand nombre valorisant la jeunesse et le sport. Ville de culture qui a fait aussi de gros efforts sur l'aspect écologie. 
La ville se modernise sur le plan des habitations. 
Le centre ville est bien équipé en commerces avec un cinéma une MJC. 
Plusieurs marchés importants sur la ville. 
Ville bien desservie par la ligne J et L ainsi que de nombreux bus et le tramway T2.","Les zones de commerce se concentre sur quelques secteurs laissant de grandes zones vides qu'on peut qualifier de dortoir. 
La circulation en voiture n'y est pas toujours simple sur certaines heures et les pistes cyclables peu fréquentées finissent par obstruer certains axes de circulation moins fluide qu'auparavant. 
Certains quartiers semblent davantage négligés. 
La fête de la cerise à été supprimé, elle donnait une belle identité à la ville."
colombes,92025,Colombes,02-12-2025,ISIS,4.19,4,,,,,,,,,"Ville pour les grands sportifs, les familles ou les gens qui ont les moyens et n'aiment pas conduire tout en ayant une famille. Quelques bons médecins dans le privé même si beaucoup vont partir à la retraire bientôt.","Peu de stations de noctilien, bus qui ne passe qu'une fois par heure. Trop de gentrification a mené à une boboïsation et un appauvrissement de la population. La classe moyenne va disparaître dans 15 ans entièrement, il y a déjà des tensions. Des gens des alentours qui viennent faire des dépôts sauvages et du trafic. Ne venez pas ici si vous êtes célibataire, vous allez finir déprimé ou fou. Je préférais l'ancienne ambiance..."
